,id,species_id,Jan_wk1,created_at,updated_at,week,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open
10,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,10,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
11,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,11,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
12,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,12,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
13,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,13,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
14,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,14,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
15,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,15,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
16,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,16,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
17,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,17,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
18,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,18,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
19,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,19,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
20,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,20,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
21,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,21,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
22,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,22,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
23,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,23,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
24,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,24,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
25,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,25,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
26,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,26,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
27,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,27,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
28,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,28,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
29,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,29,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
30,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,30,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
31,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,31,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
32,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,32,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
33,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,33,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
34,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,34,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
35,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,35,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
36,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,36,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
37,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,37,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
38,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,38,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
39,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,39,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
40,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,40,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
41,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,41,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
42,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,42,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
43,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,43,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
44,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,44,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
45,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,45,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
46,1,1000,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-01-16 10:42:02,46,,,,,,,,,,
47,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
48,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,1,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
49,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,2,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
50,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,3,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
51,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,4,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
52,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,5,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
53,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,6,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
54,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,7,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
55,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,8,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
56,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,9,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
57,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,10,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
58,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,11,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
59,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,12,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
60,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,13,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
61,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,14,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
62,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,15,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
63,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,16,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
64,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,17,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
65,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,18,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
66,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,19,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
67,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,20,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
68,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,21,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
69,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,22,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
70,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,23,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
71,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,24,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
72,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,25,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
73,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,26,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
74,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,27,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
75,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,28,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
76,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,29,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
77,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,30,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
78,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,31,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
79,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,32,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
80,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,33,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
81,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,34,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
82,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,35,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
83,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,36,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
84,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,37,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
85,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,38,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
86,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,39,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
87,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,40,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
88,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,41,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
89,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,42,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
90,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,43,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
91,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,44,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
92,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,45,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
93,2,1001,"FL_NA,ML_NA,DL_NA,BD_1,OF_1,MF_NA,FF_NA,UFR_1,RFR_1,OFR_NA",,2023-03-14 08:02:02,46,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
94,3,1007,"FL_NA,ML_NA,DL_NA,BD_NA,OF_NA,MF_NA,FF_NA,UFR_NA,RFR_NA,OFR_NA",,,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
95,3,1007,"FL_NA,ML_NA,DL_NA,BD_NA,OF_NA,MF_NA,FF_NA,UFR_NA,RFR_NA,OFR_NA",,,1,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
96,3,1007,"FL_NA,ML_NA,DL_NA,BD_NA,OF_NA,MF_NA,FF_NA,UFR_NA,RFR_NA,OFR_NA",,,2,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
97,3,1007,"FL_NA,ML_NA,DL_NA,BD_NA,OF_NA,MF_NA,FF_NA,UFR_NA,RFR_NA,OFR_NA",,,3,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
98,3,1007,"FL_NA,ML_NA,DL_NA,BD_NA,OF_NA,MF_NA,FF_NA,UFR_NA,RFR_NA,OFR_NA",,,4,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
99,3,1007,"FL_NA,ML_NA,DL_NA,BD_NA,OF_NA,MF_NA,FF_NA,UFR_NA,RFR_NA,OFR_NA",,,5,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
100,3,1007,"FL_NA,ML_NA,DL_NA,BD_NA,OF_NA,MF_NA,FF_NA,UFR_NA,RFR_NA,OFR_NA",,,6,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
101,3,1007,"FL_NA,ML_NA,DL_NA,BD_NA,OF_NA,MF_NA,FF_NA,UFR_NA,RFR_NA,OFR_NA",,,7,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
102,3,1007,"FL_NA,ML_NA,DL_NA,BD_NA,OF_NA,MF_NA,FF_NA,UFR_NA,RFR_NA,OFR_NA",,,8,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
103,3,1007,"FL_NA,ML_NA,DL_NA,BD_NA,OF_NA,MF_NA,FF_NA,UFR_NA,RFR_NA,OFR_NA",,,9,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
104,3,1007,"FL_NA,ML_NA,DL_NA,BD_NA,OF_NA,MF_NA,FF_NA,UFR_NA,RFR_NA,OFR_NA",,,10,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
105,3,1007,"FL_NA,ML_NA,DL_NA,BD_NA,OF_NA,MF_NA,FF_NA,UFR_NA,RFR_NA,OFR_NA",,,11,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
106,3,1007,"FL_NA,ML_NA,DL_NA,BD_NA,OF_NA,MF_NA,FF_NA,UFR_NA,RFR_NA,OFR_NA",,,12,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
